instrumentName,lastTradeDate,expiryDate,strike,optionType,spotPrice,bid,ask,mid,volume,openInterest,DerebitIV
ETH-29MAR24-3500-C,2023-3-30,2024-3-29,3500.0,call,1839.45,0.026,0.031,0.028499999999999998,4.0,7900.0,52.975
ETH-29MAR24-3500-P,2023-3-30,2024-3-29,3500.0,put,1839.45,0.7845,0.9905,0.8875,0.0,560.0,43.47
ETH-29MAR24-4000-C,2023-3-30,2024-3-29,4000.0,call,1839.45,0.0195,0.0235,0.0215,2.0,1516.0,56.355000000000004
ETH-29MAR24-4000-P,2023-3-30,2024-3-29,4000.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29MAR24-4500-C,2023-3-30,2024-3-29,4500.0,call,1839.45,0.016,0.0195,0.017750000000000002,0.0,5088.0,59.825
ETH-29MAR24-4500-P,2023-3-30,2024-3-29,4500.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29MAR24-5000-C,2023-3-30,2024-3-29,5000.0,call,1839.45,0.015,0.0155,0.01525,50.0,6346.0,63.019999999999996
ETH-29MAR24-5000-P,2023-3-30,2024-3-29,5000.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29MAR24-5500-C,2023-3-30,2024-3-29,5500.0,call,1839.45,0.011,0.0145,0.012750000000000001,0.0,1466.0,65.18
ETH-29MAR24-5500-P,2023-3-30,2024-3-29,5500.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29MAR24-6000-C,2023-3-30,2024-3-29,6000.0,call,1839.45,0.0095,0.0125,0.011,10.0,1566.0,67.31
ETH-29MAR24-6000-P,2023-3-30,2024-3-29,6000.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29MAR24-6500-C,2023-3-30,2024-3-29,6500.0,call,1839.45,0.009,0.0115,0.010249999999999999,0.0,1695.0,69.945
ETH-29MAR24-6500-P,2023-3-30,2024-3-29,6500.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29MAR24-7000-C,2023-4-13,2024-3-29,7000.0,call,1839.45,0.0065,0.0105,0.0085,163.0,407.0,70.81
ETH-29MAR24-7000-P,2023-4-13,2024-3-29,7000.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
ETH-29MAR24-7500-C,2023-4-14,2024-3-29,7500.0,call,1839.45,0.006,0.0095,0.00775,163.0,504.0,72.62
ETH-29MAR24-7500-P,2023-4-14,2024-3-29,7500.0,put,1839.45,0.0,0.0,0.0,0.0,0.0,0.0
